id	fulltextURL
urn_nbn_de_gbv_18-6219	http://ediss.sub.uni-hamburg.de/volltexte/2000/621/pdf/Dissertation.pdf
urn_nbn_de_gbv_18-6317	http://ediss.sub.uni-hamburg.de/volltexte/2000/631/pdf/dissertation.pdf
urn_nbn_de_gbv_18-6350	http://ediss.sub.uni-hamburg.de/volltexte/2000/635/pdf/dissertation.pdf
urn_nbn_de_gbv_18-6027	http://ediss.sub.uni-hamburg.de/volltexte/2000/602/pdf/dissertation.pdf
urn_nbn_de_gbv_18-6111	http://ediss.sub.uni-hamburg.de/volltexte/2000/611/pdf/Dissertation.PDF
urn_nbn_de_gbv_18-5900	http://ediss.sub.uni-hamburg.de/volltexte/2000/590/pdf/DISSERTATION.pdf
urn_nbn_de_gbv_18-6063	http://ediss.sub.uni-hamburg.de/volltexte/2000/606/pdf/dissertation.pdf
urn_nbn_de_gbv_18-6129	http://ediss.sub.uni-hamburg.de/volltexte/2000/612/pdf/dissertation.pdf
urn_nbn_de_gbv_18-5764	http://ediss.sub.uni-hamburg.de/volltexte/2000/576/pdf/dissertation.pdf
urn_nbn_de_gbv_18-5734	http://ediss.sub.uni-hamburg.de/volltexte/2000/573/pdf/Disse.pdf
urn_nbn_de_gbv_18-5882	http://ediss.sub.uni-hamburg.de/volltexte/2000/588/pdf/dissertation.pdf
urn_nbn_de_gbv_18-5576	http://ediss.sub.uni-hamburg.de/volltexte/2000/557/pdf/Dissertation.pdf
urn_nbn_de_gbv_18-5544	http://ediss.sub.uni-hamburg.de/volltexte/2000/554/pdf/Disse.pdf
urn_nbn_de_gbv_18-5322	http://ediss.sub.uni-hamburg.de/volltexte/2000/532/pdf/Disse.pdf
urn_nbn_de_gbv_18-5340	http://ediss.sub.uni-hamburg.de/volltexte/2000/534/pdf/Disse.pdf
urn_nbn_de_gbv_18-5382	http://ediss.sub.uni-hamburg.de/volltexte/2000/538/pdf/DISSERTATION.pdf
urn_nbn_de_gbv_18-5377	http://ediss.sub.uni-hamburg.de/volltexte/2000/537/pdf/Disse.pdf
urn_nbn_de_gbv_18-5504	http://ediss.sub.uni-hamburg.de/volltexte/2000/550/pdf/Disse.pdf
urn_nbn_de_gbv_18-5711	http://ediss.sub.uni-hamburg.de/volltexte/2000/571/pdf/huhle.pdf
urn_nbn_de_gbv_18-5641	http://ediss.sub.uni-hamburg.de/volltexte/2000/564/pdf/Disse.pdf
urn_nbn_de_gbv_18-5472	http://ediss.sub.uni-hamburg.de/volltexte/2000/547/pdf/Disse.pdf
urn_nbn_de_gbv_18-5822	http://ediss.sub.uni-hamburg.de/volltexte/2000/582/pdf/dissertation.pdf
urn_nbn_de_gbv_18-5515	http://ediss.sub.uni-hamburg.de/volltexte/2000/551/pdf/promotion.pdf
urn_nbn_de_gbv_18-5242	http://ediss.sub.uni-hamburg.de/volltexte/2000/524/pdf/dissertation.pdf
urn_nbn_de_gbv_18-5288	http://ediss.sub.uni-hamburg.de/volltexte/2000/528/pdf/dissertation.pdf
urn_nbn_de_gbv_18-5206	http://ediss.sub.uni-hamburg.de/volltexte/2000/520/pdf/dissertation.pdf
urn_nbn_de_gbv_18-5128	http://ediss.sub.uni-hamburg.de/volltexte/2000/512/pdf/dissertation.pdf
urn_nbn_de_gbv_18-5239	http://ediss.sub.uni-hamburg.de/volltexte/2000/523/pdf/dissertation.pdf
urn_nbn_de_gbv_18-5031	http://ediss.sub.uni-hamburg.de/volltexte/2000/503/pdf/Diss.Linsel-Nitsch.pdf
urn_nbn_de_gbv_18-5015	http://ediss.sub.uni-hamburg.de/volltexte/2000/501/pdf/Doktorarbeit.pdf
urn_nbn_de_gbv_18-5184	http://ediss.sub.uni-hamburg.de/volltexte/2000/518/pdf/dissertation.pdf
urn_nbn_de_gbv_18-5093	http://ediss.sub.uni-hamburg.de/volltexte/2000/509/pdf/Dissertation.pdf
urn_nbn_de_gbv_18-4955	http://ediss.sub.uni-hamburg.de/volltexte/2000/495/pdf/Disse.pdf
urn_nbn_de_gbv_18-4463	http://ediss.sub.uni-hamburg.de/volltexte/2000/446/pdf/Disse.pdf
urn_nbn_de_gbv_18-4626	http://ediss.sub.uni-hamburg.de/volltexte/2000/462/pdf/Disse.pdf
urn_nbn_de_gbv_18-4807	http://ediss.sub.uni-hamburg.de/volltexte/2000/480/pdf/Disse.pdf
urn_nbn_de_gbv_18-4728	http://ediss.sub.uni-hamburg.de/volltexte/2000/472/pdf/Disse.pdf
urn_nbn_de_gbv_18-4888	http://ediss.sub.uni-hamburg.de/volltexte/2000/488/pdf/Disse.pdf
urn_nbn_de_gbv_18-4849	http://ediss.sub.uni-hamburg.de/volltexte/2000/484/pdf/S_MAISCH.PDF
urn_nbn_de_gbv_18-4741	http://ediss.sub.uni-hamburg.de/volltexte/2000/474/pdf/Lehrergesundheit.pdf
urn_nbn_de_gbv_18-4735	http://ediss.sub.uni-hamburg.de/volltexte/2000/473/pdf/Doktorarbeit.pdf
urn_nbn_de_gbv_18-4676	http://ediss.sub.uni-hamburg.de/volltexte/2000/467/pdf/Disse.pdf
urn_nbn_de_gbv_18-4656	http://ediss.sub.uni-hamburg.de/volltexte/2000/465/pdf/Dissertation.pdf
urn_nbn_de_gbv_18-4358	http://ediss.sub.uni-hamburg.de/volltexte/2000/435/pdf/Doktorarbeit.pdf
urn_nbn_de_gbv_18-4636	http://ediss.sub.uni-hamburg.de/volltexte/2000/463/pdf/Disse.pdf
urn_nbn_de_gbv_18-4663	http://ediss.sub.uni-hamburg.de/volltexte/2000/466/pdf/Disse.pdf
urn_nbn_de_gbv_18-4586	http://ediss.sub.uni-hamburg.de/volltexte/2000/458/pdf/diss.pdf
urn_nbn_de_gbv_18-4454	http://ediss.sub.uni-hamburg.de/volltexte/2000/445/pdf/Disse.pdf
urn_nbn_de_gbv_18-4438	http://ediss.sub.uni-hamburg.de/volltexte/2000/443/pdf/Dissertation.pdf
urn_nbn_de_gbv_18-4339	http://ediss.sub.uni-hamburg.de/volltexte/2000/433/pdf/Dissertation.pdf
urn_nbn_de_gbv_18-4168	http://ediss.sub.uni-hamburg.de/volltexte/2000/416/pdf/disse.pdf
urn_nbn_de_gbv_18-4116	http://ediss.sub.uni-hamburg.de/volltexte/2000/411/pdf/Lehner.pdf
urn_nbn_de_gbv_18-4086	http://ediss.sub.uni-hamburg.de/volltexte/2000/408/pdf/Dissertation.pdf
urn_nbn_de_gbv_18-4312	http://ediss.sub.uni-hamburg.de/volltexte/2000/431/pdf/Disse.pdf
urn_nbn_de_gbv_18-4098	http://ediss.sub.uni-hamburg.de/volltexte/2000/409/pdf/Disse.pdf
urn_nbn_de_gbv_18-1584	http://ediss.sub.uni-hamburg.de/volltexte/2000/158/pdf/Dissertation.pdf
urn_nbn_de_gbv_18-3993	http://ediss.sub.uni-hamburg.de/volltexte/2000/399/pdf/Disse.pdf
urn_nbn_de_gbv_18-4131	http://ediss.sub.uni-hamburg.de/volltexte/2000/413/pdf/Dissertation.pdf
urn_nbn_de_gbv_18-4126	http://ediss.sub.uni-hamburg.de/volltexte/2000/412/pdf/PROMOTIO.PDF
urn_nbn_de_gbv_18-3974	http://ediss.sub.uni-hamburg.de/volltexte/2000/397/pdf/saritas.pdf
urn_nbn_de_gbv_18-3989	http://ediss.sub.uni-hamburg.de/volltexte/2000/398/pdf/Diss.pdf
urn_nbn_de_gbv_18-4105	http://ediss.sub.uni-hamburg.de/volltexte/2000/410/pdf/Kroecher.pdf
urn_nbn_de_gbv_18-3668	http://ediss.sub.uni-hamburg.de/volltexte/2000/366/pdf/Dissertation.pdf
urn_nbn_de_gbv_18-3922	http://ediss.sub.uni-hamburg.de/volltexte/2000/392/pdf/Doktorarbeit.pdf
urn_nbn_de_gbv_18-3624	http://ediss.sub.uni-hamburg.de/volltexte/2000/362/pdf/Dissertation.pdf
urn_nbn_de_gbv_18-3600	http://ediss.sub.uni-hamburg.de/volltexte/2000/360/pdf/Disse.pdf
urn_nbn_de_gbv_18-3706	http://ediss.sub.uni-hamburg.de/volltexte/2000/370/pdf/Disse.pdf
urn_nbn_de_gbv_18-3716	http://ediss.sub.uni-hamburg.de/volltexte/2000/371/pdf/Dissertation.pdf
urn_nbn_de_gbv_18-3744	http://ediss.sub.uni-hamburg.de/volltexte/2000/374/pdf/Disse.pdf
urn_nbn_de_gbv_18-3756	http://ediss.sub.uni-hamburg.de/volltexte/2000/375/pdf/Disse.pdf
urn_nbn_de_gbv_18-3647	http://ediss.sub.uni-hamburg.de/volltexte/2000/364/pdf/Disse.pdf
urn_nbn_de_gbv_18-3726	http://ediss.sub.uni-hamburg.de/volltexte/2000/372/pdf/diss.pdf
